time_bin,region_id,demand,base_B02512,base_B02598,base_B02617,base_B02682,base_B02764,hour,weekday,is_weekend,is_morning_peak,is_evening_peak,is_peak,is_holiday,tod_sin,tod_cos,dow_sin,dow_cos,temp,humidity,wind_speed,visibility,precip,pressure,is_precip,low_visibility,high_wind
2014-05-12 20:00:00,2033_-3700,6.0,0.0,3.0,2.0,1.0,0.0,20,0,0.0,0.0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,0.6937610560285414,0.7202052465361266,24.4,52.0,0.0,16.093,0.0,1012.5,0.0,0.0,0.0
2014-05-12 21:00:00,2033_-3700,6.0,0.0,3.0,1.0,2.0,0.0,21,0,0.0,0.0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,0.7202052465361266,0.6937610560285415,23.9,55.0,1.5,16.093,0.0,1012.8,0.0,0.0,0.0
2014-05-12 22:00:00,2033_-3700,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0.0,0.0,0.0,0.0,0.0,-0.3826834323650904,0.9238795325112865,0.7456421648831656,0.6663465779520039,23.9,58.0,0.0,16.093,0.0,1012.2,0.0,0.0,0.0
2014-05-12 23:00:00,2033_-3700,3.0,0.0,1.0,0.0,1.0,1.0,23,0,0.0,0.0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,0.7700362352392628,0.6380001539330087,22.8,62.0,0.0,16.093,0.0,1012.2,0.0,0.0,0.0
2014-05-13 00:00:00,2033_-3700,2.0,0.0,0.0,0.0,2.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,0.793353340291235,0.6087614290087208,22.2,66.0,0.0,16.093,0.0,1012.2,0.0,0.0,0.0
2014-05-13 01:00:00,2033_-3700,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,0.81556086895926,0.5786712961798058,21.7,71.0,0.0,16.093,0.0,1011.5,0.0,0.0,0.0
2014-05-13 02:00:00,2033_-3700,1.0,0.0,1.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,0.8366277620064198,0.5477718392178713,20.6,76.0,1.5,14.484,0.0,1011.8,0.0,0.0,0.0
2014-05-13 03:00:00,2033_-3700,1.0,0.0,0.0,1.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,0.8565245554778514,0.5161062738075066,20.6,76.0,0.0,12.875,0.0,1012.5,0.0,0.0,0.0
2014-05-13 04:00:00,2033_-3700,1.0,0.0,1.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,0.8752234219087537,0.4837188871052398,20.0,78.0,5.1,8.047,0.0,1013.9,0.0,0.0,0.0
2014-05-13 05:00:00,2033_-3700,4.0,0.0,2.0,0.0,2.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.8926982092436115,0.4506549757999451,16.1,60.0,6.2,14.484,0.0,1015.5,0.0,0.0,0.0
2014-05-13 06:00:00,2033_-3700,8.0,0.0,5.0,1.0,2.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.9914448613738105,-0.13052619222005138,0.9089244774122107,0.41696078276132825,15.6,56.0,4.6,16.093,0.0,1016.2,0.0,0.0,0.0
2014-05-13 07:00:00,2033_-3700,4.0,0.0,0.0,3.0,1.0,0.0,7,1,0.0,1.0,0.0,1.0,0.0,0.9238795325112867,-0.3826834323650897,0.9238795325112867,0.38268343236508984,16.1,52.0,5.7,16.093,0.0,1017.6,0.0,0.0,0.0
2014-05-13 08:00:00,2033_-3700,6.0,0.0,2.0,1.0,3.0,0.0,8,1,0.0,1.0,0.0,1.0,0.0,0.7933533402912352,-0.6087614290087207,0.9375424585439992,0.34787086458522715,16.7,48.0,7.2,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 09:00:00,2033_-3700,4.0,0.0,3.0,1.0,0.0,0.0,9,1,0.0,1.0,0.0,1.0,0.0,0.6087614290087209,-0.793353340291235,0.9498941466728459,0.3125717679456447,17.8,43.0,5.1,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 10:00:00,2033_-3700,4.0,0.0,2.0,1.0,0.0,1.0,10,1,0.0,0.0,0.0,0.0,0.0,0.3826834323650899,-0.9238795325112867,0.9609173219450995,0.2768355114248494,19.4,42.0,3.1,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 11:00:00,2033_-3700,4.0,1.0,0.0,1.0,2.0,0.0,11,1,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,-0.9914448613738104,0.970596567453391,0.24071207540897313,20.6,38.0,2.6,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 12:00:00,2033_-3700,9.0,0.0,5.0,3.0,1.0,0.0,12,1,0.0,0.0,0.0,0.0,0.0,-0.13052619222005177,-0.9914448613738104,0.9789183458976485,0.2042519817896801,21.7,35.0,3.6,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 13:00:00,2033_-3700,1.0,0.0,1.0,0.0,0.0,0.0,13,1,0.0,0.0,0.0,0.0,0.0,-0.38268343236508967,-0.9238795325112868,0.9858710185182359,0.16750622330473647,20.6,38.0,2.6,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 14:00:00,2033_-3700,2.0,0.0,0.0,0.0,2.0,0.0,14,1,0.0,0.0,0.0,0.0,0.0,-0.6087614290087203,-0.7933533402912354,0.9914448613738104,0.1305261922200517,20.6,36.0,3.6,16.093,0.0,1017.9,0.0,0.0,0.0
2014-05-13 15:00:00,2033_-3700,2.0,0.0,2.0,0.0,0.0,0.0,15,1,0.0,0.0,0.0,0.0,0.0,-0.7933533402912349,-0.6087614290087209,0.9956320789411338,0.09336360845295065,21.1,37.0,2.6,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 16:00:00,2033_-3700,9.0,0.0,4.0,3.0,1.0,1.0,16,1,0.0,0.0,1.0,1.0,0.0,-0.9238795325112865,-0.38268343236509034,0.9984268150178166,0.056070447237191845,20.6,36.0,3.6,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 17:00:00,2033_-3700,3.0,0.0,1.0,0.0,2.0,0.0,17,1,0.0,0.0,1.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,0.9998251609127464,0.018698866430902402,18.9,40.0,2.6,16.093,0.0,1018.2,0.0,0.0,0.0
2014-05-13 18:00:00,2033_-3700,9.0,0.0,1.0,1.0,7.0,0.0,18,1,0.0,0.0,1.0,1.0,0.0,-0.9914448613738105,0.13052619222005127,0.9998251609127464,-0.0186988664309025,16.1,48.0,2.6,16.093,0.0,1019.6,0.0,0.0,0.0
2014-05-13 19:00:00,2033_-3700,8.0,0.0,5.0,0.0,3.0,0.0,19,1,0.0,0.0,1.0,1.0,0.0,-0.9238795325112866,0.38268343236509,0.9984268150178166,-0.05607044723719195,14.4,56.0,2.1,16.093,0.0,1019.9,0.0,0.0,0.0
2014-05-13 20:00:00,2033_-3700,6.0,0.0,3.0,1.0,2.0,0.0,20,1,0.0,0.0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,0.9956320789411338,-0.09336360845295054,13.3,62.0,2.1,16.093,0.0,1020.6,0.0,0.0,0.0
2014-05-13 21:00:00,2033_-3700,10.0,0.0,7.0,1.0,2.0,0.0,21,1,0.0,0.0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,0.9914448613738104,-0.13052619222005182,12.8,67.0,3.6,16.093,0.0,1020.9,0.0,0.0,0.0
2014-05-13 22:00:00,2033_-3700,5.0,0.0,3.0,2.0,0.0,0.0,22,1,0.0,0.0,0.0,0.0,0.0,-0.3826834323650904,0.9238795325112865,0.9858710185182359,-0.16750622330473633,12.2,67.0,3.1,16.093,0.0,1020.9,0.0,0.0,0.0
2014-05-13 23:00:00,2033_-3700,6.0,0.0,1.0,2.0,3.0,0.0,23,1,0.0,0.0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,0.9789183458976485,-0.20425198178968018,11.7,66.0,3.1,16.093,0.0,1020.6,0.0,0.0,0.0
2014-05-14 00:00:00,2033_-3700,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,0.970596567453391,-0.240712075408973,11.7,66.0,3.1,16.093,0.0,1020.3,0.0,0.0,0.0
2014-05-14 01:00:00,2033_-3700,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,0.9609173219450996,-0.2768355114248493,11.7,66.0,2.6,16.093,0.0,1019.6,0.0,0.0,0.0
2014-05-14 02:00:00,2033_-3700,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,0.949894146672846,-0.31257176794564434,11.1,72.0,1.5,16.093,0.0,1019.9,0.0,0.0,0.0
2014-05-14 03:00:00,2033_-3700,2.0,0.0,1.0,0.0,1.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,0.9375424585439992,-0.34787086458522726,11.1,75.0,3.1,16.093,0.0,1020.6,0.0,0.0,0.0
2014-05-14 04:00:00,2033_-3700,1.0,0.0,0.0,1.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,0.9238795325112867,-0.3826834323650897,11.1,72.0,3.1,16.093,0.0,1020.9,0.0,0.0,0.0
2014-05-14 05:00:00,2033_-3700,1.0,0.0,1.0,0.0,0.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.908924477412211,-0.41696078276132775,11.1,75.0,3.6,16.093,0.0,1021.6,0.0,0.0,0.0
2014-05-14 06:00:00,2033_-3700,10.0,0.0,5.0,2.0,3.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0.9914448613738105,-0.13052619222005138,0.8926982092436114,-0.4506549757999454,11.7,74.0,2.6,16.093,0.0,1021.6,0.0,0.0,0.0
2014-05-14 07:00:00,2033_-3700,8.0,1.0,3.0,1.0,3.0,0.0,7,2,0.0,1.0,0.0,1.0,0.0,0.9238795325112867,-0.3826834323650897,0.8752234219087537,-0.4837188871052397,12.2,75.0,2.1,16.093,0.0,1021.9,0.0,0.0,0.0
2014-05-14 08:00:00,2033_-3700,7.0,0.0,3.0,3.0,1.0,0.0,8,2,0.0,1.0,0.0,1.0,0.0,0.7933533402912352,-0.6087614290087207,0.8565245554778517,-0.5161062738075063,14.4,67.0,1.5,16.093,0.0,1021.6,0.0,0.0,0.0
2014-05-14 09:00:00,2033_-3700,9.0,0.0,3.0,3.0,3.0,0.0,9,2,0.0,1.0,0.0,1.0,0.0,0.6087614290087209,-0.793353340291235,0.8366277620064199,-0.5477718392178712,16.1,63.0,1.5,16.093,0.0,1021.3,0.0,0.0,0.0
2014-05-14 10:00:00,2033_-3700,7.0,0.0,2.0,1.0,4.0,0.0,10,2,0.0,0.0,0.0,0.0,0.0,0.3826834323650899,-0.9238795325112867,0.8155608689592603,-0.5786712961798057,17.8,58.0,2.1,16.093,0.0,1020.6,0.0,0.0,0.0
2014-05-14 11:00:00,2033_-3700,3.0,0.0,2.0,1.0,0.0,0.0,11,2,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,-0.9914448613738104,0.7933533402912354,-0.6087614290087203,20.0,55.0,2.1,16.093,0.0,1020.3,0.0,0.0,0.0
2014-05-14 12:00:00,2033_-3700,5.0,0.0,3.0,0.0,2.0,0.0,12,2,0.0,0.0,0.0,0.0,0.0,-0.13052619222005177,-0.9914448613738104,0.7700362352392629,-0.6380001539330085,21.1,55.0,2.1,16.093,0.0,1019.6,0.0,0.0,0.0
2014-05-14 13:00:00,2033_-3700,6.0,0.0,1.0,2.0,3.0,0.0,13,2,0.0,0.0,0.0,0.0,0.0,-0.38268343236508967,-0.9238795325112868,0.7456421648831657,-0.6663465779520039,19.4,61.0,2.6,16.093,0.0,1019.6,0.0,0.0,0.0
2014-05-14 14:00:00,2033_-3700,7.0,0.0,2.0,1.0,4.0,0.0,14,2,0.0,0.0,0.0,0.0,0.0,-0.6087614290087203,-0.7933533402912354,0.7202052465361268,-0.6937610560285412,17.2,70.0,1.5,14.484,0.0,1019.6,0.0,0.0,0.0
2014-05-14 15:00:00,2033_-3700,3.0,0.0,2.0,0.0,1.0,0.0,15,2,0.0,0.0,0.0,0.0,0.0,-0.7933533402912349,-0.6087614290087209,0.6937610560285414,-0.7202052465361267,17.8,70.0,2.1,14.484,0.0,1019.2,0.0,0.0,0.0
2014-05-14 16:00:00,2033_-3700,7.0,0.0,3.0,2.0,2.0,0.0,16,2,0.0,0.0,1.0,1.0,0.0,-0.9238795325112865,-0.38268343236509034,0.666346577952004,-0.7456421648831656,17.2,73.0,0.0,14.484,0.0,1019.2,0.0,0.0,0.0
2014-05-14 17:00:00,2033_-3700,7.0,0.0,4.0,1.0,2.0,0.0,17,2,0.0,0.0,1.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,0.6380001539330086,-0.7700362352392629,16.7,78.0,2.6,12.875,0.0,1019.2,0.0,0.0,0.0
2014-05-14 18:00:00,2033_-3700,9.0,0.0,2.0,3.0,3.0,1.0,18,2,0.0,0.0,1.0,1.0,0.0,-0.9914448613738105,0.13052619222005127,0.6087614290087204,-0.7933533402912353,16.1,84.0,2.6,9.656,0.0,1019.2,0.0,0.0,0.0
2014-05-14 19:00:00,2033_-3700,7.0,0.0,4.0,1.0,2.0,0.0,19,2,0.0,0.0,1.0,1.0,0.0,-0.9238795325112866,0.38268343236509,0.5786712961798058,-0.8155608689592602,16.1,84.0,2.6,9.656,0.0,1019.9,0.0,0.0,0.0
2014-05-14 20:00:00,2033_-3700,8.0,0.0,3.0,2.0,3.0,0.0,20,2,0.0,0.0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,0.5477718392178713,-0.8366277620064198,15.0,90.0,2.1,6.437,0.0,1019.6,0.0,0.0,0.0
2014-05-14 21:00:00,2033_-3700,16.0,0.0,10.0,1.0,5.0,0.0,21,2,0.0,0.0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,0.5161062738075065,-0.8565245554778516,15.6,84.0,0.0,8.047,0.0,1019.6,0.0,0.0,0.0
2014-05-14 22:00:00,2033_-3700,11.0,1.0,3.0,3.0,4.0,0.0,22,2,0.0,0.0,0.0,0.0,0.0,-0.3826834323650904,0.9238795325112865,0.48371888710523986,-0.8752234219087537,15.6,84.0,2.1,8.047,0.0,1019.6,0.0,0.0,0.0
2014-05-14 23:00:00,2033_-3700,8.0,0.0,3.0,3.0,2.0,0.0,23,2,0.0,0.0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,0.45065497579994557,-0.8926982092436113,15.6,86.0,1.5,4.023,0.3,1019.2,1.0,1.0,0.0
2014-05-15 00:00:00,2033_-3700,1.0,0.0,0.0,0.0,1.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,0.4169607827613279,-0.9089244774122109,15.0,90.0,2.1,3.219,0.0,1018.6,0.0,1.0,0.0
2014-05-15 01:00:00,2033_-3700,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,0.3826834323650899,-0.9238795325112867,14.4,93.0,1.5,6.437,0.3,1018.6,1.0,0.0,0.0
2014-05-15 02:00:00,2033_-3700,1.0,0.0,0.0,0.0,1.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,0.34787086458522765,-0.9375424585439991,15.0,90.0,0.0,3.219,1.0,1017.9,1.0,1.0,0.0
2014-05-15 03:00:00,2033_-3700,4.0,0.0,1.0,2.0,1.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,0.31257176794564434,-0.949894146672846,15.0,93.0,2.1,3.219,0.0,1017.9,0.0,1.0,0.0
2014-05-15 04:00:00,2033_-3700,5.0,0.0,5.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,0.27683551142484947,-0.9609173219450995,16.1,93.0,3.1,3.219,0.5,1017.9,1.0,1.0,0.0
2014-05-15 05:00:00,2033_-3700,1.0,0.0,0.0,0.0,1.0,0.0,5,3,0.0,0.0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.2407120754089734,-0.9705965674533908,16.7,90.0,0.0,1.609,0.0,1017.9,0.0,1.0,0.0
2014-05-15 06:00:00,2033_-3700,5.0,0.0,1.0,1.0,2.0,1.0,6,3,0.0,0.0,0.0,0.0,0.0,0.9914448613738105,-0.13052619222005138,0.2042519817896806,-0.9789183458976484,17.2,93.0,1.5,2.012,1.0,1017.9,1.0,1.0,0.0
2014-05-15 07:00:00,2033_-3700,13.0,1.0,5.0,5.0,2.0,0.0,7,3,0.0,1.0,0.0,1.0,0.0,0.9238795325112867,-0.3826834323650897,0.16750622330473652,-0.9858710185182359,17.8,93.0,1.5,2.816,0.0,1017.9,0.0,1.0,0.0
2014-05-15 08:00:00,2033_-3700,12.0,0.0,4.0,3.0,5.0,0.0,8,3,0.0,1.0,0.0,1.0,0.0,0.7933533402912352,-0.6087614290087207,0.130526192220052,-0.9914448613738104,17.8,93.0,1.5,3.219,0.0,1017.9,0.0,1.0,0.0
2014-05-15 09:00:00,2033_-3700,8.0,0.0,5.0,1.0,2.0,0.0,9,3,0.0,1.0,0.0,1.0,0.0,0.6087614290087209,-0.793353340291235,0.09336360845295094,-0.9956320789411338,18.3,90.0,1.5,4.828,0.0,1017.6,0.0,1.0,0.0
2014-05-15 10:00:00,2033_-3700,5.0,0.0,0.0,0.0,5.0,0.0,10,3,0.0,0.0,0.0,0.0,0.0,0.3826834323650899,-0.9238795325112867,0.05607044723719191,-0.9984268150178166,18.3,90.0,2.6,2.816,0.5,1017.6,1.0,1.0,0.0
2014-05-15 11:00:00,2033_-3700,8.0,0.0,3.0,4.0,1.0,0.0,11,3,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,-0.9914448613738104,0.018698866430902683,-0.9998251609127464,18.3,93.0,1.5,4.023,0.5,1017.2,1.0,1.0,0.0
2014-05-15 12:00:00,2033_-3700,4.0,0.0,2.0,1.0,1.0,0.0,12,3,0.0,0.0,0.0,0.0,0.0,-0.13052619222005177,-0.9914448613738104,-0.018698866430901996,-0.9998251609127464,18.3,90.0,4.1,4.023,0.0,1016.9,0.0,1.0,0.0
2014-05-15 13:00:00,2033_-3700,8.0,0.0,4.0,1.0,3.0,0.0,13,3,0.0,0.0,0.0,0.0,0.0,-0.38268343236508967,-0.9238795325112868,-0.056070447237191665,-0.9984268150178166,19.4,84.0,4.1,8.047,0.0,1016.6,0.0,0.0,0.0
2014-05-15 14:00:00,2033_-3700,5.0,0.0,2.0,0.0,3.0,0.0,14,3,0.0,0.0,0.0,0.0,0.0,-0.6087614290087203,-0.7933533402912354,-0.09336360845295025,-0.9956320789411338,20.6,81.0,2.1,12.875,0.0,1015.5,0.0,0.0,0.0
2014-05-15 15:00:00,2033_-3700,7.0,0.0,4.0,1.0,2.0,0.0,15,3,0.0,0.0,0.0,0.0,0.0,-0.7933533402912349,-0.6087614290087209,-0.13052619222005177,-0.9914448613738104,21.7,79.0,2.6,14.484,0.0,1015.2,0.0,0.0,0.0
2014-05-15 16:00:00,2033_-3700,7.0,0.0,2.0,2.0,3.0,0.0,16,3,0.0,0.0,1.0,1.0,0.0,-0.9238795325112865,-0.38268343236509034,-0.16750622330473627,-0.9858710185182359,20.0,84.0,0.0,12.875,0.0,1015.5,0.0,0.0,0.0
2014-05-15 17:00:00,2033_-3700,4.0,0.0,1.0,1.0,2.0,0.0,17,3,0.0,0.0,1.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,-0.20425198178968035,-0.9789183458976485,18.9,87.0,2.6,11.265,0.0,1015.5,0.0,0.0,0.0
2014-05-15 18:00:00,2033_-3700,4.0,0.0,2.0,1.0,1.0,0.0,18,3,0.0,0.0,1.0,1.0,0.0,-0.9914448613738105,0.13052619222005127,-0.24071207540897274,-0.9705965674533911,18.3,90.0,4.6,6.437,0.0,1015.5,0.0,0.0,0.0
2014-05-15 19:00:00,2033_-3700,10.0,0.0,6.0,0.0,2.0,2.0,19,3,0.0,0.0,1.0,1.0,0.0,-0.9238795325112866,0.38268343236509,-0.27683551142484886,-0.9609173219450997,18.3,90.0,2.1,9.656,0.0,1015.5,0.0,0.0,0.0
2014-05-15 20:00:00,2033_-3700,8.0,0.0,2.0,1.0,4.0,1.0,20,3,0.0,0.0,0.0,0.0,0.0,-0.7933533402912352,0.6087614290087205,-0.3125717679456441,-0.9498941466728461,18.9,87.0,2.1,9.656,0.0,1015.2,0.0,0.0,0.0
2014-05-15 21:00:00,2033_-3700,13.0,0.0,4.0,2.0,6.0,1.0,21,3,0.0,0.0,0.0,0.0,0.0,-0.608761429008721,0.7933533402912349,-0.34787086458522737,-0.9375424585439992,18.9,87.0,4.1,11.265,0.0,1014.9,0.0,0.0,0.0
2014-05-15 22:00:00,2033_-3700,10.0,0.0,1.0,3.0,6.0,0.0,22,3,0.0,0.0,0.0,0.0,0.0,-0.3826834323650904,0.9238795325112865,-0.38268343236508967,-0.9238795325112868,18.9,87.0,4.1,11.265,0.0,1014.2,0.0,0.0,0.0
2014-05-15 23:00:00,2033_-3700,7.0,0.0,4.0,0.0,3.0,0.0,23,3,0.0,0.0,0.0,0.0,0.0,-0.13052619222005168,0.9914448613738104,-0.4169607827613277,-0.908924477412211,18.9,87.0,2.6,11.265,0.0,1013.5,0.0,0.0,0.0
2014-05-16 00:00:00,2033_-3700,2.0,0.0,1.0,0.0,1.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,0.9914448613738104,-0.45065497579994496,-0.8926982092436117,18.3,90.0,1.5,9.656,0.3,1012.8,1.0,0.0,0.0
2014-05-16 01:00:00,2033_-3700,1.0,0.0,1.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,-0.48371888710524,-0.8752234219087536,18.3,90.0,3.1,8.047,0.3,1012.2,1.0,0.0,0.0
2014-05-16 02:00:00,2033_-3700,3.0,0.0,1.0,1.0,1.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,-0.5161062738075066,-0.8565245554778514,18.3,90.0,3.6,8.047,0.3,1011.5,1.0,0.0,0.0
2014-05-16 03:00:00,2033_-3700,3.0,0.0,2.0,0.0,1.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,-0.5477718392178711,-0.8366277620064199,17.8,93.0,2.6,9.656,0.0,1010.8,0.0,0.0,0.0
2014-05-16 04:00:00,2033_-3700,2.0,0.0,1.0,0.0,1.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,-0.5786712961798056,-0.8155608689592603,18.3,90.0,4.1,9.656,0.0,1010.1,0.0,0.0,0.0
2014-05-16 05:00:00,2033_-3700,2.0,0.0,0.0,0.0,2.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,-0.608761429008721,-0.7933533402912349,18.3,90.0,2.6,8.047,0.0,1010.1,0.0,0.0,0.0
2014-05-16 06:00:00,2033_-3700,10.0,0.0,4.0,3.0,3.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.9914448613738105,-0.13052619222005138,-0.6380001539330085,-0.770036235239263,18.9,90.0,2.6,8.047,0.0,1009.5,0.0,0.0,0.0
2014-05-16 07:00:00,2033_-3700,7.0,0.0,1.0,3.0,3.0,0.0,7,4,0.0,1.0,0.0,1.0,0.0,0.9238795325112867,-0.3826834323650897,-0.6663465779520038,-0.7456421648831657,18.9,90.0,3.1,9.656,0.0,1009.5,0.0,0.0,0.0
2014-05-16 08:00:00,2033_-3700,7.0,0.0,2.0,2.0,3.0,0.0,8,4,0.0,1.0,0.0,1.0,0.0,0.7933533402912352,-0.6087614290087207,-0.6937610560285415,-0.7202052465361265,19.4,87.0,3.1,11.265,0.0,1009.5,0.0,0.0,0.0
2014-05-16 09:00:00,2033_-3700,9.0,0.0,4.0,3.0,2.0,0.0,9,4,0.0,1.0,0.0,1.0,0.0,0.6087614290087209,-0.793353340291235,-0.7202052465361263,-0.6937610560285418,19.4,87.0,3.1,11.265,0.0,1009.5,0.0,0.0,0.0
2014-05-16 10:00:00,2033_-3700,8.0,0.0,4.0,2.0,2.0,0.0,10,4,0.0,0.0,0.0,0.0,0.0,0.3826834323650899,-0.9238795325112867,-0.7456421648831655,-0.666346577952004,18.9,87.0,1.5,9.656,0.0,1009.1,0.0,0.0,0.0
2014-05-16 11:00:00,2033_-3700,5.0,0.0,2.0,0.0,3.0,0.0,11,4,0.0,0.0,0.0,0.0,0.0,0.13052619222005157,-0.9914448613738104,-0.7700362352392628,-0.6380001539330087,20.0,87.0,1.5,8.047,0.0,1008.1,0.0,0.0,0.0
2014-05-16 12:00:00,2033_-3700,9.0,0.0,1.0,0.0,7.0,1.0,12,4,0.0,0.0,0.0,0.0,0.0,-0.13052619222005177,-0.9914448613738104,-0.7933533402912349,-0.6087614290087209,19.4,91.0,1.5,6.437,0.3,1007.8,1.0,0.0,0.0
2014-05-16 13:00:00,2033_-3700,10.0,0.0,4.0,2.0,4.0,0.0,13,4,0.0,0.0,0.0,0.0,0.0,-0.38268343236508967,-0.9238795325112868,-0.8155608689592604,-0.5786712961798055,19.4,91.0,1.5,4.828,0.8,1007.1,1.0,1.0,0.0
2014-05-16 14:00:00,2033_-3700,10.0,1.0,3.0,3.0,3.0,0.0,14,4,0.0,0.0,0.0,0.0,0.0,-0.6087614290087203,-0.7933533402912354,-0.8366277620064198,-0.5477718392178714,19.4,91.0,1.5,6.437,0.3,1006.8,1.0,0.0,0.0
2014-05-16 15:00:00,2033_-3700,9.0,0.0,5.0,1.0,2.0,1.0,15,4,0.0,0.0,0.0,0.0,0.0,-0.7933533402912349,-0.6087614290087209,-0.8565245554778512,-0.5161062738075068,19.4,91.0,1.5,6.437,0.3,1005.4,1.0,0.0,0.0
2014-05-16 16:00:00,2033_-3700,9.0,0.0,6.0,1.0,2.0,0.0,16,4,0.0,0.0,1.0,1.0,0.0,-0.9238795325112865,-0.38268343236509034,-0.8752234219087534,-0.4837188871052403,19.4,91.0,3.6,6.437,1.0,1005.8,1.0,0.0,0.0
2014-05-16 17:00:00,2033_-3700,7.0,0.0,1.0,5.0,1.0,0.0,17,4,0.0,0.0,1.0,1.0,0.0,-0.9914448613738104,-0.13052619222005163,-0.8926982092436115,-0.45065497579994523,18.9,90.0,3.1,6.437,0.3,1006.1,1.0,0.0,0.0
2014-05-16 18:00:00,2033_-3700,12.0,0.0,4.0,3.0,5.0,0.0,18,4,0.0,0.0,1.0,1.0,0.0,-0.9914448613738105,0.13052619222005127,-0.9089244774122107,-0.41696078276132836,17.2,93.0,1.5,6.437,0.3,1006.8,1.0,0.0,0.0
2014-05-16 19:00:00,2033_-3700,16.0,1.0,5.0,1.0,9.0,0.0,19,4,0.0,0.0,1.0,1.0,0.0,-0.9238795325112866,0.38268343236509,-0.9238795325112865,-0.38268343236509034,17.8,93.0,3.6,4.023,3.8,1006.1,1.0,1.0,0.0
